Epoch,Current Loss,Average Loss,Learning Rate
56,1.0141050815582275,30.579411512613298,0.0001
57,5.340511322021484,30.627388083934783,0.0001
58,1.5544993877410889,29.68912705183029,0.0001
59,0.27701103687286377,29.23786527514458,0.0001
60,1.6277016401290894,30.066730082035065,0.0001
61,77.69168090820312,30.470194602012633,0.0001
62,4.125395774841309,32.66435122489929,0.0001
63,170.20375061035156,32.588214725255966,0.0001
64,0.36877545714378357,29.121587786078454,0.0001
65,0.9507888555526733,28.304143273830412,0.0001
66,109.87583923339844,30.03819195628166,0.0001
67,12.878824234008789,27.484831762313842,0.0001
68,92.71151733398438,29.741402912139893,0.0001
69,31.985980987548828,28.984057986736296,0.0001
70,0.7773382663726807,29.11052476167679,0.0001
71,99.93923950195312,30.91983796060085,0.0001
72,47.71401596069336,28.688154473900795,0.0001
73,2.9786975383758545,40.19389637708664,0.0001
74,2.3609344959259033,38.259209686517714,0.0001
75,6.955448150634766,32.78317694664001,0.0001
76,27.741424560546875,28.184468078613282,0.0001
77,8.514455795288086,26.436543464660645,0.0001
78,6.630285263061523,26.339544957876207,0.0001
79,17.249399185180664,27.42372336387634,0.0001
80,7.474717617034912,33.63846117258072,0.0001
81,0.8743322491645813,33.65730847716331,0.0001
82,23.834938049316406,29.248797559738158,0.0001
83,0.4114794433116913,28.057709285616873,0.0001
84,3.4644482135772705,26.056310611963273,0.0001
85,6.196081638336182,29.22849911749363,0.0001
86,5.334598064422607,36.7139174759388,0.0001
87,5.915768623352051,28.46446704864502,0.0001
88,92.08187103271484,33.487340503931044,0.0001
89,2.645261764526367,26.855711007118224,0.0001
90,3.6539053916931152,24.26414567232132,0.0001
91,85.95565795898438,25.36356602907181,0.0001
92,0.7906805276870728,25.60182193517685,0.0001
93,42.465206146240234,26.75734910070896,0.0001
94,40.959651947021484,25.819236397743225,0.0001
95,2.760317325592041,25.401414698362352,0.0001
96,9.7810640335083,29.319830805063248,0.0001
97,2.269627332687378,32.54711524248123,0.0001
98,107.55597686767578,28.248108184337617,0.0001
99,26.68113899230957,25.31838240623474,0.0001
100,31.78699493408203,24.01196609735489,0.0001
101,91.21086883544922,23.06662710905075,0.0001
102,91.04077911376953,24.72244039475918,0.0001
103,118.23815155029297,28.679861387610437,0.0001
104,3.565350294113159,22.682051265239714,0.0001
105,3.5994651317596436,29.63558261990547,0.0001
106,5.678771018981934,28.866626179218294,0.0001
107,92.46492767333984,24.6262541025877,0.0001
108,16.52764320373535,21.969751077890397,0.0001
109,125.29634094238281,23.293062371015548,0.0001
110,7.036810398101807,20.86788492202759,0.0001
111,2.407432794570923,39.68871239423752,0.0001
112,6.129475116729736,27.655671536922455,0.0001
113,2.6157875061035156,34.58759277760983,0.0001
114,98.43214416503906,31.360065841674803,0.0001
115,18.04079818725586,26.952911293506624,0.0001
116,24.832551956176758,23.56134166121483,0.0001
117,5.428146839141846,20.72966212630272,0.0001
118,0.7431173324584961,22.347024774551393,0.0001
119,51.14070510864258,24.276132398843764,0.0001
120,34.2569694519043,21.204179674386978,0.0001
121,0.32381653785705566,20.8791786596179,0.0001
122,2.812190055847168,19.63282122015953,0.0001
123,23.53766632080078,19.54505900144577,0.0001
124,0.6482717990875244,18.921391475200654,0.0001
125,15.678364753723145,18.603426861763,0.0001
126,28.72845458984375,19.051250913739203,0.0001
127,102.76498413085938,19.45393635034561,0.0001
128,227.93508911132812,39.61817907094955,0.0001
129,1.4755867719650269,22.81888321042061,0.0001
130,32.31266784667969,41.7278052687645,0.0001
131,3.2987945079803467,43.344246447086334,0.0001
132,238.42694091796875,38.517725586891174,0.0001
133,5.943814277648926,35.77553205490112,0.0001
134,2.9850525856018066,31.842128491401674,0.0001
135,2.477015256881714,27.221695679426194,0.0001
136,3.2438979148864746,22.0820483148098,0.0001
137,33.69696807861328,19.353559893369674,0.0001
138,2.6590819358825684,17.555543529987336,0.0001
139,55.92388153076172,17.619187915325163,0.0001
140,46.46763229370117,17.246107244491576,0.0001
141,42.45669174194336,17.74618120789528,0.0001
142,3.5107028484344482,16.36345182657242,0.0001
143,1.267007827758789,21.086334669589995,0.0001
144,1.57730233669281,20.730265080928802,0.0001
145,106.56828308105469,19.53820627629757,0.0001
146,9.601578712463379,17.878342097997667,0.0001
147,0.5783447027206421,21.431573951244353,0.0001
148,1.1051702499389648,18.906201127171517,0.0001
149,8.000649452209473,19.443532145023347,0.0001
150,21.195545196533203,16.95357001423836,0.0001
151,0.9544756412506104,15.714223647117615,0.0001
152,3.0782172679901123,15.363531589508057,0.0001
153,0.5497430562973022,15.20078502893448,0.0001
154,1.604880690574646,14.848166346549988,0.0001
155,20.625425338745117,14.952894043922424,0.0001
156,49.48893356323242,15.399221181869507,0.0001
157,5.92664909362793,14.783020877838135,0.0001
158,0.5180368423461914,14.397847896814346,0.0001
159,37.27216339111328,14.792064815759659,0.0001
160,0.994657039642334,14.460476341843606,0.0001
161,22.74040985107422,14.73826910853386,0.0001
162,1.4572659730911255,14.58054780960083,0.0001
163,9.406123161315918,14.981258153915405,0.0001
164,1.0186597108840942,14.053290164470672,0.0001
165,54.87844467163086,15.731348425149918,0.0001
166,54.07443618774414,16.829871562123298,0.0001
167,3.5024924278259277,18.123990213871004,0.0001
168,35.28444290161133,15.49656938314438,0.0001
169,2.88474440574646,20.396193540096284,0.0001
170,18.51949119567871,14.134212410449981,0.0001
171,7.2731099128723145,30.33530483841896,0.0001
172,3.91621732711792,21.159515312314035,0.0001
173,0.39076143503189087,21.924660819768906,0.0001
174,26.513399124145508,16.264124122262,0.0001
175,7.615684986114502,14.120936423540115,0.0001
176,3.421260118484497,13.264441442489623,0.0001
177,6.7590250968933105,14.098334568738938,0.0001
178,0.7865307331085205,13.656393384933471,0.0001
179,64.67680358886719,14.698180335760117,0.0001
180,1.2383015155792236,14.500565338134766,0.0001
181,6.197237014770508,13.124562653899194,0.0001
182,4.340362071990967,12.905335959792136,0.0001
183,1.3848329782485962,12.728100621700287,0.0001
184,1.9269688129425049,12.601429611444473,0.0001
185,4.824974536895752,12.65521360039711,0.0001
186,0.3038152754306793,12.658959326148032,0.0001
187,0.6862859725952148,12.498550862073898,0.0001
188,72.29363250732422,13.33607758283615,0.0001
189,45.175819396972656,13.75341156721115,0.0001
190,10.28799057006836,15.122553065419197,0.0001
191,9.760242462158203,16.233579605817795,0.0001
192,45.448665618896484,14.334233811497688,0.0001
193,2.006168842315674,12.554333698749542,0.0001
194,3.1822047233581543,13.401093780994415,0.0001
195,0.35794931650161743,14.375373369455337,0.0001
196,31.746923446655273,15.536679029464722,0.0001
197,0.26862984895706177,14.875684040784837,0.0001
198,1.3587839603424072,12.667241275310516,0.0001
199,10.264603614807129,16.0582266330719,0.0001
200,38.3213005065918,13.43023036122322,0.0001
201,0.2977985441684723,13.239848616719247,0.0001
202,1.3520344495773315,12.582232749462127,0.0001
203,2.860503911972046,13.498821038007737,0.0001
204,28.838106155395508,12.564977586269379,0.0001
205,0.44525304436683655,12.057444694638253,0.0001
206,24.890953063964844,12.334881377220153,0.0001
207,36.453636169433594,12.303148204088211,0.0001
208,0.27563679218292236,12.107591605186462,0.0001
209,6.582223892211914,12.640358078479768,0.0001
210,47.27447509765625,13.013310188055039,0.0001
211,0.6154826283454895,12.1647234916687,0.0001
212,2.9104604721069336,11.978207498788834,0.0001
213,4.684304237365723,11.830259285867214,0.0001
214,6.268120288848877,11.887052750587463,0.0001
215,4.542975902557373,11.970390403270722,0.0001
216,1.565961241722107,11.92003438770771,0.0001
217,0.326616108417511,11.802467313408851,0.0001
218,13.542427062988281,11.891705054044724,0.0001
219,43.09355926513672,12.208628451824188,0.0001
220,3.2193779945373535,11.81578860282898,0.0001
221,11.021405220031738,11.85447898209095,0.0001
222,1.285914659500122,11.720122039318085,0.0001
223,5.347227573394775,12.754272294044494,0.0001
224,42.558006286621094,15.369496476650237,0.0001
225,73.59026336669922,14.611966830492019,0.0001
226,3.8607630729675293,13.006319344043732,0.0001
227,1.4010884761810303,12.592833399772644,0.0001
228,23.75047492980957,12.651379898190498,0.0001
229,32.7063102722168,14.664036658406257,0.0001
230,17.181358337402344,13.725566744804382,0.0001
231,8.531137466430664,13.180279636383057,0.0001
232,29.718311309814453,13.387106895446777,0.0001
233,30.561115264892578,13.993143779039382,0.0001
234,5.179331302642822,18.197169053554536,0.0001
235,6.603687763214111,13.929861176013947,0.0001
236,19.559297561645508,13.591236609220505,0.0001
237,0.6823121309280396,12.305450546741486,0.0001
238,1.806511640548706,23.133080875873567,0.0001
239,4.539700508117676,18.92026307582855,0.0001
240,2.633307933807373,17.996046257019042,0.0001
241,5.494477272033691,13.217009055614472,0.0001
242,31.623233795166016,12.440671730041505,0.0001
243,2.797422170639038,12.091333162784576,0.0001
244,21.115509033203125,12.259589076042175,0.0001
245,6.94143009185791,12.223438501358032,0.0001
246,4.369541645050049,12.142477428913116,0.0001
247,44.31547546386719,12.270435020327568,0.0001
248,3.7324795722961426,12.014094114303589,0.0001
249,0.9604451060295105,11.719787976145744,0.0001
250,17.29731559753418,12.333206629753112,0.0001
251,18.070846557617188,13.322534883022309,0.0001
252,2.237955331802368,14.335569930076598,0.0001
253,6.000261306762695,11.993123865127563,0.0001
254,42.85675048828125,16.37013988494873,0.0001
255,3.1019134521484375,16.447829991579056,0.0001
256,39.48771667480469,16.51116976439953,0.0001
